0	0	46	
0p01	0.01	46	
0p016667	0.016667	46	
0p023333	0.023333	46	
0p03	0.03	46	
0	0	47	
0p01	0.01	47	
0p016667	0.016667	47	
0p023333	0.023333	47	
0p03	0.03	47	
0	0	48	
0p01	0.01	48	
0p016667	0.016667	48	
0p023333	0.023333	48	
0p03	0.03	48	
0	0	49	
0p01	0.01	49	
0p016667	0.016667	49	
0p023333	0.023333	49	
0p03	0.03	49	
0	0	50	
0p01	0.01	50	
0p016667	0.016667	50	
0p023333	0.023333	50	
0p03	0.03	50	
0	0	51	
0p01	0.01	51	
0p016667	0.016667	51	
0p023333	0.023333	51	
0p03	0.03	51	
0	0	52	
0p01	0.01	52	
0p016667	0.016667	52	
0p023333	0.023333	52	
0p03	0.03	52	
0	0	53	
0p01	0.01	53	
0p016667	0.016667	53	
0p023333	0.023333	53	
0p03	0.03	53	
0	0	54	
0p01	0.01	54	
0p016667	0.016667	54	
0p023333	0.023333	54	
0p03	0.03	54	
0	0	55	
0p01	0.01	55	
0p016667	0.016667	55	
0p023333	0.023333	55	
0p03	0.03	55	
0	0	56	
0p01	0.01	56	
0p016667	0.016667	56	
0p023333	0.023333	56	
0p03	0.03	56	
0	0	57	
0p01	0.01	57	
0p016667	0.016667	57	
0p023333	0.023333	57	
0p03	0.03	57	
0	0	58	
0p01	0.01	58	
0p016667	0.016667	58	
0p023333	0.023333	58	
0p03	0.03	58	
0	0	59	
0p01	0.01	59	
0p016667	0.016667	59	
0p023333	0.023333	59	
0p03	0.03	59	
0	0	60	
0p01	0.01	60	
0p016667	0.016667	60	
0p023333	0.023333	60	
0p03	0.03	60	
0	0	61	
0p01	0.01	61	
0p016667	0.016667	61	
0p023333	0.023333	61	
0p03	0.03	61	
0	0	62	
0p01	0.01	62	
0p016667	0.016667	62	
0p023333	0.023333	62	
0p03	0.03	62	
0	0	63	
0p01	0.01	63	
0p016667	0.016667	63	
0p023333	0.023333	63	
0p03	0.03	63	
0	0	64	
0p01	0.01	64	
0p016667	0.016667	64	
0p023333	0.023333	64	
0p03	0.03	64	
0	0	65	
0p01	0.01	65	
0p016667	0.016667	65	
0p023333	0.023333	65	
0p03	0.03	65	
0	0	66	
0p01	0.01	66	
0p016667	0.016667	66	
0p023333	0.023333	66	
0p03	0.03	66	
0	0	67	
0p01	0.01	67	
0p016667	0.016667	67	
0p023333	0.023333	67	
0p03	0.03	67	
0	0	68	
0p01	0.01	68	
0p016667	0.016667	68	
0p023333	0.023333	68	
0p03	0.03	68	
0	0	69	
0p01	0.01	69	
0p016667	0.016667	69	
0p023333	0.023333	69	
0p03	0.03	69	
0	0	70	
0p01	0.01	70	
0p016667	0.016667	70	
0p023333	0.023333	70	
0p03	0.03	70	
0	0	71	
0p01	0.01	71	
0p016667	0.016667	71	
0p023333	0.023333	71	
0p03	0.03	71	
0	0	72	
0p01	0.01	72	
0p016667	0.016667	72	
0p023333	0.023333	72	
0p03	0.03	72	
0	0	73	
0p01	0.01	73	
0p016667	0.016667	73	
0p023333	0.023333	73	
0p03	0.03	73	
0	0	74	
0p01	0.01	74	
0p016667	0.016667	74	
0p023333	0.023333	74	
0p03	0.03	74	
0	0	75	
0p01	0.01	75	
0p016667	0.016667	75	
0p023333	0.023333	75	
0p03	0.03	75	
0	0	76	
0p01	0.01	76	
0p016667	0.016667	76	
0p023333	0.023333	76	
0p03	0.03	76	
0	0	77	
0p01	0.01	77	
0p016667	0.016667	77	
0p023333	0.023333	77	
0p03	0.03	77	
0	0	78	
0p01	0.01	78	
0p016667	0.016667	78	
0p023333	0.023333	78	
0p03	0.03	78	
0	0	79	
0p01	0.01	79	
0p016667	0.016667	79	
0p023333	0.023333	79	
0p03	0.03	79	
0	0	80	
0p01	0.01	80	
0p016667	0.016667	80	
0p023333	0.023333	80	
0p03	0.03	80	
0	0	81	
0p01	0.01	81	
0p016667	0.016667	81	
0p023333	0.023333	81	
0p03	0.03	81	
0	0	82	
0p01	0.01	82	
0p016667	0.016667	82	
0p023333	0.023333	82	
0p03	0.03	82	
0	0	83	
0p01	0.01	83	
0p016667	0.016667	83	
0p023333	0.023333	83	
0p03	0.03	83	
0	0	84	
0p01	0.01	84	
0p016667	0.016667	84	
0p023333	0.023333	84	
0p03	0.03	84	
0	0	85	
0p01	0.01	85	
0p016667	0.016667	85	
0p023333	0.023333	85	
0p03	0.03	85	
0	0	86	
0p01	0.01	86	
0p016667	0.016667	86	
0p023333	0.023333	86	
0p03	0.03	86	
0	0	87	
0p01	0.01	87	
0p016667	0.016667	87	
0p023333	0.023333	87	
0p03	0.03	87	
0	0	88	
0p01	0.01	88	
0p016667	0.016667	88	
0p023333	0.023333	88	
0p03	0.03	88	
0	0	89	
0p01	0.01	89	
0p016667	0.016667	89	
0p023333	0.023333	89	
0p03	0.03	89	
0	0	90	
0p01	0.01	90	
0p016667	0.016667	90	
0p023333	0.023333	90	
0p03	0.03	90	
0	0	91	
0p01	0.01	91	
0p016667	0.016667	91	
0p023333	0.023333	91	
0p03	0.03	91	
0	0	92	
0p01	0.01	92	
0p016667	0.016667	92	
0p023333	0.023333	92	
0p03	0.03	92	
0	0	93	
0p01	0.01	93	
0p016667	0.016667	93	
0p023333	0.023333	93	
0p03	0.03	93	
0	0	94	
0p01	0.01	94	
0p016667	0.016667	94	
0p023333	0.023333	94	
0p03	0.03	94	
0	0	95	
0p01	0.01	95	
0p016667	0.016667	95	
0p023333	0.023333	95	
0p03	0.03	95	
0	0	96	
0p01	0.01	96	
0p016667	0.016667	96	
0p023333	0.023333	96	
0p03	0.03	96	
0	0	97	
0p01	0.01	97	
0p016667	0.016667	97	
0p023333	0.023333	97	
0p03	0.03	97	
0	0	98	
0p01	0.01	98	
0p016667	0.016667	98	
0p023333	0.023333	98	
0p03	0.03	98	
0	0	99	
0p01	0.01	99	
0p016667	0.016667	99	
0p023333	0.023333	99	
0p03	0.03	99	
0	0	100	
0p01	0.01	100	
0p016667	0.016667	100	
0p023333	0.023333	100	
0p03	0.03	100	
0	0	101	
0p01	0.01	101	
0p016667	0.016667	101	
0p023333	0.023333	101	
0p03	0.03	101	
0	0	102	
0p01	0.01	102	
0p016667	0.016667	102	
0p023333	0.023333	102	
0p03	0.03	102	
0	0	103	
0p01	0.01	103	
0p016667	0.016667	103	
0p023333	0.023333	103	
0p03	0.03	103	
0	0	104	
0p01	0.01	104	
0p016667	0.016667	104	
0p023333	0.023333	104	
0p03	0.03	104	
0	0	105	
0p01	0.01	105	
0p016667	0.016667	105	
0p023333	0.023333	105	
0p03	0.03	105	
0	0	106	
0p01	0.01	106	
0p016667	0.016667	106	
0p023333	0.023333	106	
0p03	0.03	106	
0	0	107	
0p01	0.01	107	
0p016667	0.016667	107	
0p023333	0.023333	107	
0p03	0.03	107	
0	0	108	
0p01	0.01	108	
0p016667	0.016667	108	
0p023333	0.023333	108	
0p03	0.03	108	
0	0	109	
0p01	0.01	109	
0p016667	0.016667	109	
0p023333	0.023333	109	
0p03	0.03	109	
0	0	110	
0p01	0.01	110	
0p016667	0.016667	110	
0p023333	0.023333	110	
0p03	0.03	110	
0	0	111	
0p01	0.01	111	
0p016667	0.016667	111	
0p023333	0.023333	111	
0p03	0.03	111	
0	0	112	
0p01	0.01	112	
0p016667	0.016667	112	
0p023333	0.023333	112	
